x,y
4.112414085010519,1.6787302381528673
12.031276772846322,-5.190164421611434
17.384669565762845,-0.17067923043102917
98.9160733969881,-13.198644409230704
58.39995223822132,10.347299581645315
68.67709277911219,12.568106979638154
24.214566544361027,-3.7681337737649154
14.464585452896939,2.352135171738045
47.5886169570794,2.588825973812204
73.42242345380629,20.12736731053451
13.587264976945178,9.107163050521182
59.2045681885811,-2.825481263311488
68.89118174866061,16.58302243413303
10.811703307008337,-6.738803783814818
14.224097107847966,-6.839710605807305
91.3053582645074,-3.5202802422420225
76.48776033095065,11.71300871199157
70.79725977693656,-5.134341350456898
84.10251024552262,10.723397830680494
55.72714238984727,13.882083484681617
67.12197199019835,8.292952997272284
85.53150204209116,4.703572009000413
0.07012327065112345,-9.57885948020945
91.89861761226739,7.165668045753341
17.977090227957426,0.13389009553301934
86.67821061710058,-3.7730900762402486
84.93329960849319,12.338374180485154
19.266786695995187,-5.166046163639143
60.78879661755908,12.201018787934466
8.0249156752902,12.65339579675587
82.38954327967356,16.000141813797377
33.72434053649114,5.072568132273043
14.01677994441285,8.90373283576632
22.23756811286156,9.08755303488584
24.386013964964405,-2.2305759027060623
52.68980440172568,4.2907570498643715
7.251058949350719,-6.808868830549237
3.52974069584302,13.68913859741905
94.4452877097305,19.4341446418734
30.747199092331524,-15.130789962977538
4.197933090000694,8.860007896212869
35.42522009127445,0.2863408405822794
62.19426331006179,27.448244784817938
99.94979590731198,-2.41977178485352
49.21392646644887,-5.015915329583805
98.22136673607767,10.520631726667549
66.44720353779556,-5.126534457995841
47.38481219352681,11.324272246458797
39.14704108438314,11.176285738694084
90.32400312050322,-2.825236569325128
40.67831706225549,22.465379172943493
42.419742681607644,23.96076338494215
52.26691235782024,-9.466961644247409
78.73459340511279,-10.102324234716967
16.50363296079872,2.6851270334781074
52.981889132716056,17.593080370325907
39.26679503795959,-8.579403587852077
95.62273741368517,3.971077313397105
15.417320416901925,-6.452542069990969
72.99298140347973,23.602101685031368
95.85577926300837,5.224444061393104
91.16210225747136,-2.976359326757575
48.047548819590425,7.076357971676694
53.050931461753734,1.7369590259377468
85.02335805569113,5.423228046914546
64.3309968505855,8.27876035553215
11.477010717033952,4.415136837298533
88.69703085314671,4.59620737256835
62.571025547862334,6.558817963952434
2.989638149731799,7.647875885609277
49.45860363431507,17.10151008231095
23.886967801532823,10.53643871688184
93.54559683180165,-12.660331674815726
35.22950050041879,11.600616842692569
86.19859539498536,5.0423436557664
27.40508813404667,-13.873679454546554
84.24547878502196,6.7040703378187345
99.5862676356888,15.286709493344944
77.9900870911544,16.11268342814809
61.74459606598606,-16.9386649930404
58.6471223981795,10.542696009210955
1.7922653189227367,-1.5912533796784218
13.807282371041685,10.522503546272128
33.731679549474194,11.176475399254509
59.38638848929158,7.238435223914754
61.63070240375003,4.843392585607003
13.073833403138247,-9.371641749345743
65.71213040353831,12.600639469049405
36.73547248482028,0.6492481469800979
80.76549085522487,-12.08978098086382
95.03335087714333,1.9011985655562404
92.43155090971767,-0.6192702555572831
3.791362787218888,8.94684840616063
40.70186175595077,-11.466207484773824
55.58163635013219,-1.944541407206244
77.6153831369384,-8.093419772503335
56.08910876460737,13.442936915982946
66.50308061076204,28.31642005115676
60.20388560810845,6.8265295874397145
1.1636716425320381,4.994188900173152
27.890655726284265,-2.6287195359445574
10.386610667814056,-0.013700489158146922
51.77406216434477,-9.362777908345247
50.1790241338285,11.701086697291911
56.11816954338873,-14.439176202590716
64.08292823313862,-5.989541374816602
68.13665505650195,-11.855003695560896
52.7015142708839,13.928737219966859
0.2523208615745176,-18.28934633087674
25.683519457848824,22.029807724177832
2.127975247765146,9.578505099410304
64.84996421854875,1.0374019808955537
19.263582869058517,11.26081525893352
85.84920013993586,14.918868054964289
17.32354436922391,19.182072468044538
50.33857642702044,-6.3240020193380495
63.025922224651055,-11.263240918285932
36.84371063035309,2.12809105255194
10.08655064998445,0.5897379315511073
54.13734427565421,0.7577645143446121
41.51440947290253,4.771465701123317
65.18305421742794,6.951003075763046
63.7592900173582,17.944543691949534
72.7337653737309,24.633770981597657
85.52085921083064,-5.543953386982371
97.00006926617657,21.10518476556439
1.3711633763665354,14.54145090137602
43.450888007366004,-7.172512893245618
89.76829193930077,40.024447224946556
98.64578810526842,5.024444857579248
35.104925278826514,3.206582164220987
52.28210763853928,9.959897844919592
63.30670948961563,-0.8759227330051953
39.86441204773094,4.9177290430251945
67.1309637433356,16.69063678254641
92.02229266959787,4.897444071336054
