x,y
4.112414085010519,17.176669620055357
12.031276772846322,137.07394670645886
17.384669565762845,299.2004679219093
98.9160733969881,9766.596660121973
58.39995223822132,3416.834405936181
68.67709277911219,4724.881763865237
24.214566544361027,579.3901447821232
14.464585452896939,208.90466421650976
47.5886169570794,2263.4026962683556
73.42242345380629,5406.683403754966
13.587264976945178,191.11179964894947
59.2045681885811,3498.274414428777
68.89118174866061,4758.345416977525
10.811703307008337,107.7734954280057
14.224097107847966,192.8302904218911
91.3053582645074,8328.633958093382
76.48776033095065,5857.753358424581
70.79725977693656,5002.857830276347
84.10251024552262,7079.523591014043
55.72714238984727,3115.3760150987036
67.12197199019835,4509.445565408448
85.53150204209116,7315.892528832225
0.07012327065112345,-6.916441630732731
91.89861761226739,8448.000901104551
17.977090227957426,320.42056497752617
86.67821061710058,7504.876903173302
84.93329960849319,7221.561890328599
19.266786695995187,363.0846407084512
60.78879661755908,3703.3714074930617
8.0249156752902,74.97011623106536
82.38954327967356,6799.625525120083
33.72434053649114,1138.885492905734
14.01677994441285,202.73359766649585
22.23756811286156,500.49520549308284
24.386013964964405,589.2530914269319
52.68980440172568,2776.5418229700076
7.251058949350719,43.78783953622994
3.52974069584302,24.886983566330596
94.4452877097305,8934.798494514844
30.747199092331524,926.8336631568193
4.197933090000694,25.04805784160622
35.42522009127445,1251.6651353573795
62.19426331006179,3891.4443707003666
99.94979590731198,9982.937262109468
49.21392646644887,2413.0984662737465
98.22136673607767,9653.37029145417
66.44720353779556,4405.907915834666
47.38481219352681,2252.7863971027678
39.14704108438314,1539.999786560438
90.32400312050322,8151.096899902962
40.67831706225549,1673.485162990156
42.419742681607644,1819.647718675598
52.26691235782024,2718.406802255854
78.73459340511279,6184.667791814448
16.50363296079872,272.25144740212704
52.981889132716056,2820.7037063010644
39.26679503795959,1529.631409713514
95.62273741368517,9143.118577169149
15.417320416901925,228.5057351876181
72.99298140347973,5347.287072562402
95.85577926300837,9188.992017417439
91.16210225747136,8303.039889409612
48.047548819590425,2311.7711144216064
53.050931461753734,2812.1670355625383
85.02335805569113,7229.951717093778
64.3309968505855,4142.591874564382
11.477010717033952,133.69656586972906
88.69703085314671,7867.274263121908
62.571025547862334,3917.555753754909
2.989638149731799,15.490659792018576
49.45860363431507,2459.353847509122
23.886967801532823,577.9503364384001
93.54559683180165,8733.579905959088
35.22950050041879,1249.1564385376928
86.19859539498536,7430.783537841342
27.40508813404667,733.854447485842
84.24547878502196,7099.571031151884
99.5862676356888,9928.110386820443
77.9900870911544,6094.2097861839575
61.74459606598606,3791.333471900163
58.6471223981795,3445.9561230863324
1.7922653189227367,1.0374812327069156
13.807282371041685,198.5383538589299
33.731679549474194,1145.4842431859
59.38638848929158,3529.8975079748807
61.63070240375003,3799.0657112031895
13.073833403138247,158.98286532116668
65.71213040353831,4326.49943809899
36.73547248482028,1346.5404439889987
80.76549085522487,6506.583182323628
95.03335087714333,9028.684749611939
92.43155090971767,8538.445864939746
3.791362787218888,21.98855466154179
40.70186175595077,1641.4690690809625
55.58163635013219,3083.355905085901
77.6153831369384,6011.702514077396
56.08910876460737,3155.4041172699253
66.50308061076204,4446.778902501108
60.20388560810845,3627.2366350064303
1.1636716425320381,6.196740376337768
27.890655726284265,771.9316655936445
10.386610667814056,105.52746313468782
51.77406216434477,2667.243845795651
50.1790241338285,2525.7199526271984
56.11816954338873,3130.7823170600614
64.08292823313862,4096.47197156054
68.13665505650195,4626.527243271423
52.7015142708839,2787.4136994752184
0.2523208615745176,-16.848626772528277
25.683519457848824,678.4271299459065
2.127975247765146,13.351612814789
64.84996421854875,4202.3831847689435
19.263582869058517,379.3882237965182
85.84920013993586,7380.551440451377
17.32354436922391,316.43519545806026
50.33857642702044,2523.7295029694938
63.025922224651055,3956.860085243831
36.84371063035309,1355.980419136565
10.08655064998445,100.01703902861124
54.13734427565421,2927.6182855049774
41.51440947290253,1724.491619001757
65.18305421742794,4251.604360657402
63.7592900173582,4079.0364923103584
72.7337653737309,5310.547590697761
85.52085921083064,7303.824646458167
97.00006926617657,9425.54391071603
1.3711633763665354,16.10588034674448
43.450888007366004,1877.035524446461
89.76829193930077,8093.873453107967
98.64578810526842,9731.424420230873
35.104925278826514,1232.004019554252
52.28210763853928,2739.422022770351
63.30670948961563,4002.715552350954
39.86441204773094,1590.4035929570382
67.1309637433356,4519.0502844973635
92.02229266959787,8468.47776138114
21.58015853410532,458.421953745221
17.880107670325017,315.81613717676805
35.6402345894136,1271.62297938757
59.29132029051546,3532.7866600490565
59.48885187373389,3528.971842514381
13.426460594045109,164.7976432575869
98.02248200906214,9616.538745905455
4.565516356968802,37.38560058690836
35.9961719277633,1286.689398984001
7.331381752018218,36.759424986823134
85.91072656350009,7353.467145649095
77.9797026515462,6058.899396052768
60.484426632155916,3649.725418244176
62.887819572269564,3953.983204837701
88.63390333046891,7855.229900898077
53.50135106504751,2874.1620793221405
33.358455674946285,1106.582773076979
25.890478143694263,674.7118442652609
33.060907672797605,1079.778909549877
32.82394986982651,1066.9975954436507
69.96803601665536,4897.971180802317
77.43435605779298,5992.9222148938625
79.69485379622418,6347.473775577192
68.64746919738184,4700.566328938062
24.059342379473325,583.503745643249
80.69078640681516,6527.725700343184
91.13646429335051,8290.33059289209
51.544698243637384,2669.7607316804892
24.264804114618,597.0226121017912
77.75753261041525,6029.16094466833
64.88577263119926,4214.279158476752
17.15580047850267,303.8182097963838
22.776425233109375,521.0976501609653
46.78265790963675,2202.715978431561
20.91507700218567,439.59892486112136
96.22105973784662,9255.811772335608
32.79517296091511,1064.0202908957733
10.187494199143021,116.697020594563
67.52978441136212,4561.899169863764
18.6420511501445,327.1903449641092
66.64013112982666,4454.994332712015
53.71956626029559,2884.432984711071
92.20380761808303,8508.279014713342
95.03283617409915,9030.528640788794
44.14046451314552,1948.248068688932
33.86187003852299,1169.7421236884409
27.743658431791264,758.8489230346545
12.576842305354186,157.4210178001112
32.209495381436845,1021.8229100364655
26.8242916953054,725.7920205802988
61.51341137843707,3780.1325390231505
51.48835674517239,2649.192078844208
80.81010038982323,6544.257829603361
88.80603247129257,7889.060469523231
77.66440252316873,6034.7183864553745
47.662720836741514,2282.0636564699644
24.493134157000497,606.0659784480845
0.7691566197431832,-1.34649496031355
66.16354651945198,4384.7097716916805
56.286860574855545,3179.115023898363
40.54868023744217,1637.8092730612718
59.72797272637852,3581.7820975347804
24.728770526458767,619.3643997024529
1.5045177597926784,-7.026204341573404
15.132599070209308,229.55690021295084
50.425061912387015,2534.3340266035316
2.2924450179534595,-2.6998163376267854
70.81384445652613,5008.261710927582
31.152302267997612,962.5391699030996
17.56390789634451,301.6144602637422
92.18517429140995,8490.932952463361
18.50507680151101,357.965473931857
13.529388252725438,155.24831198200187
4.283577281368345,27.59398199016212
38.11987183029024,1452.0723180847924
82.17653233349182,6769.754621203206
51.9003278383033,2685.858673574567
79.13459223696502,6251.813533237297
